country_name,iso3,year,bond_spreads,bond_10y,vulnerability100,readiness100,lnrgdp,growth,inflation_cpi,debt_gdp,OB_gdp,reserves,gee,rqe,tt,is_advanced,sensitivity,EcoReadiness100,readiness_delta100,vulnerability_delta100,capacity,governance100,social100,id,is_us,G_source_scaled,X_source_scaled,G_main,X_main,debt_ratio,G_B,G_X,theta_sample_full,sg_G_hat_full,mG_hat_full,theta_hat_full
Australia,AUS,1995,2.62287,9.20119,32.682327,58.292141,.070525296,.029590001,.046259999,31.097,-.0049700001,.01293663,,,,1,15.859905,50.48539,15.913918,-10.469088,35.108727,82.201729,42.189304,AUS,0,.5829214096069336,.1585990524291992,,,.3109700012207031,,,0,,,
Australia,AUS,1996,1.764419,8.204134,32.679493,58.607746,.07091447,.03968,.026530001,29.299999,.0056699999,.014481932,.018005645,.013675971,,1,15.929646,50.48539,15.758211,-10.165621,35.016052,82.201729,43.13612,AUS,0,.5860774612426758,.159296464920044,.0031560516357422,.0006974124908447,.2929999923706055,.0009247231051937,2.20106983252e-06,0,,,
Australia,AUS,1997,.59797603,6.9403162,32.809055,58.791981,.071375996,.047230002,.0022499999,25.864,.012180001,.013976641,,,,1,15.978993,50.48539,15.514561,-9.7579803,35.386978,81.531799,44.358753,AUS,0,.587919807434082,.1597899341583252,.0018423461914062,.0004934692382813,.2586400032043457,.0004765044248488,9.09141171724e-07,0,,,
Australia,AUS,1998,.21465699,5.4884648,32.852875,59.190983,.071834087,.046869997,.0085900007,23.657,.0114,.011672732,.01618118,.014322111,,1,15.997271,50.48539,15.3734,-9.3631086,35.510792,80.861862,46.2257,AUS,0,.5919098281860352,.1599727058410645,.0039900207519532,.0001827716827393,.2365699958801269,.0009439191928512,7.29262806999e-07,0,,,
Australia,AUS,1999,.37617001,6.0230708,32.866142,59.885521,.072266638,.044199999,.01408,22.504,.01643,.015960598,,,,1,16.045303,50.48539,15.590758,-9.0397234,35.502151,81.890678,47.280499,AUS,0,.598855209350586,.1604530334472656,.0069453811645508,.0004803276062012,.2250399971008301,.0015629885571347,3.33605830892e-06,0,,,
Australia,AUS,2000,.28916499,6.3179202,32.862865,60.694061,.072572738,.03108,.044569999,19.458,.019230001,.013269702,.017321702,.015756136,.67477971,1,16.049919,50.48539,15.944042,-8.7471361,35.486565,82.919495,48.677299,AUS,0,.6069406127929687,.1604991912841797,.0080854034423827,.0000461578369141,.1945800018310547,.0015732578166236,3.73204733478e-07,1,-2.357133333456576,2.357133333456576,.4586510083400207
Australia,AUS,2001,.614434,5.6167059,32.767452,61.24575,.072827809,.025840001,.044070002,17.076,.0068600001,.012827222,,,.70167649,1,15.981267,50.48539,16.019842,-8.5332737,35.249592,82.047295,51.204567,AUS,0,.6124575042724609,.1598126697540283,.0055168914794922,-.0006865215301514,.1707600021362305,.0009420644008234,-3.78746478018e-06,0,,,
Australia,AUS,2002,1.257369,5.8434129,32.802238,61.517883,.073234178,.041469999,.03049,14.985,.0085000005,.014232129,.016591987,.014211556,.71440578,1,15.838411,50.48539,15.694317,-8.1100721,35.5215,81.175087,52.893169,AUS,0,.6151788330078125,.1583841133117676,.0027213287353516,-.0014285564422608,.1498499965667725,.0004077911016495,-3.88757169640e-06,1,-1.096486021000857,1.096486021000857,.1643084264824925
Australia,AUS,2003,1.3706141,5.3707681,32.750156,61.995918,.073531516,.03018,.027309999,13.165,.013409999,.021304147,.017732788,.015752632,.71392965,1,15.73944,50.48539,15.702854,-7.857028,35.445065,81.740883,53.76149,AUS,0,.6199591827392579,.1573943996429443,.0047803497314454,-.0009897136688232,.1316499996185303,.0006293330403212,-4.73117747097e-06,1,-1.495411239599584,1.495411239599584,.1968708891228311
Australia,AUS,2004,1.338919,5.5965352,32.679874,62.901176,.073933609,.041030001,.02342,11.888,.013099999,.022721186,.019849418,.017112195,.78307229,1,15.563604,50.48539,15.90042,-7.4673872,35.38866,83.063911,55.154236,AUS,0,.6290117645263672,.155636043548584,.0090525817871093,-.0017583560943603,.1188799953460693,.0010761708807215,-.0000159176623551,1,-.8303851141730272,.8303851141730272,.0987161785083347
