cutoff,rss,N,N_low,N_high,share_low,share_high,rank_cutoff,rank_rss
-1.303205918039121,1.9936756,1060,277,783,.26132074,.73867923,277,366
-1.236759594207198,1.9936819,1060,299,761,.28207546,.71792454,299,367
-1.202434593143009,1.9936831,1060,315,745,.2971698,.7028302,314,368
-1.24856407602504,1.9936836,1060,298,762,.28113207,.7188679,297,369
-1.244807313827965,1.9936836,1060,298,762,.28113207,.7188679,298,370
-1.193000524461036,1.9937067,1060,318,742,.30000001,.69999999,318,371
-1.285075909685661,1.9937074,1060,285,775,.26886791,.73113209,284,372
-1.267359034190279,1.9937098,1060,291,769,.27452829,.72547168,290,373
-1.300564366412253,1.9937106,1060,278,782,.26226416,.73773587,278,374
4.953709291860219,1.9937142,1060,1010,50,.9528302,.047169812,1010,375
-1.223915963367348,1.9937284,1060,302,758,.28490567,.71509433,302,376
-1.381938998455529,1.9937375,1060,261,799,.24622642,.75377357,261,377
-1.264590655209469,1.9937398,1060,292,768,.27547169,.72452831,291,378
-1.26215510860839,1.9937398,1060,292,768,.27547169,.72452831,292,379
-1.23112871398488,1.9937402,1060,301,759,.28396225,.71603775,300,380
-1.224780072882256,1.9937402,1060,301,759,.28396225,.71603775,301,381
5.018936781701738,1.9937409,1060,1011,49,.95377356,.046226416,1011,382
-1.284376514311912,1.9937471,1060,286,774,.26981133,.73018867,285,383
-1.284196989716042,1.9937471,1060,286,774,.26981133,.73018867,286,384
-1.291561050144278,1.9937485,1060,284,776,.26792452,.73207545,283,385
4.945708840833605,1.9937558,1060,1009,51,.95188677,.048113208,1009,386
